1.115715234404575928e-01,-4.864626068234787631e-02,-1.052310450724161794e-01,-4.888077691030763561e-02,-2.671982532919171538e-01,-7.084709036812497640e-01,-2.100463653174330092e-01,7.053622911207952928e-01,1.525636345405970429e-01,1.811036180991041911e-01
1.471485154322745570e-01,1.577194661507779205e-01,2.006834109800842425e-02,-1.475105357215763247e-01,1.971648778851299230e-02,-1.057937501299978933e-01,-1.564914616673512837e-01,3.415515578728473695e-02,1.324370532429704726e-02,4.599360249501643211e-02
-1.041324026642541645e-01,7.168270728512650403e-02,2.697320171276104683e-01,-7.969777914668485508e-02,-3.804636018352797189e-01,3.214372973815413786e-02,6.513412809430063621e-02,4.528829908105455604e-02,9.834607884777100961e-02,3.823245168986705300e-02
-2.454843949093692690e-01,7.042953871402361787e-02,2.168588802157390694e-01,-3.008950273620576432e-01,-4.301696008981475972e-01,-2.853972789229709123e-02,-1.764362349185089052e-02,2.589042308904220824e-01,2.777409983870731680e-01,1.404796681955536031e-01
2.384732794831107561e-01,-1.827614605654927782e-01,-8.015182937846708489e-02,-1.862816514401259838e-01,3.034628903415986789e-02,1.390714516922945121e-01,1.466161338677435533e-01,-1.368519468049805010e-01,1.609139138829721594e-01,1.658244807825207667e-01
3.591456712174484478e-01,9.765673933914907623e-02,-2.078206396869961281e-01,9.576565230723395328e-02,-3.489880755529141121e-01,4.889355384345561162e-01,-1.746522979452575994e-02,-2.324286732500108199e-01,-1.198679174991063301e-01,3.777930123286189490e-01
4.622040732355162107e-02,-8.827574643107299890e-02,-3.863537185860718703e-02,3.175002331855646814e-02,-6.571460286485111824e-02,5.140324329238946804e-02,-2.257831687242768393e-01,-2.627135863671402061e-01,2.199373701186762564e-01,-1.024941115758154636e-01
-3.720881131663026919e-01,9.402014897698413032e-02,1.189012631675935849e-01,2.591927761002173480e-01,-8.264890877423400339e-02,-1.828165793465769129e-01,2.965193625870828353e-01,5.511550274981655284e-02,2.471616252074112230e-01,-6.788229031366885824e-01
-1.396446647331997248e-01,2.832216187373722271e-01,-3.028879581696664602e-01,-1.290451145670555022e-01,1.491172686843459660e-01,2.787509407548900420e-01,1.998819436036089747e-01,-3.861553991238962924e-01,1.375977000084419033e-01,3.356984575860365583e-01
1.354077252972404055e-01,-2.205814981081835047e-01,5.360736703219006957e-03,2.803934083484228151e-02,2.084962934516280675e-01,-1.795634018436178397e-02,-1.654976128558554582e-01,-3.090409565717982740e-02,-1.418873533337624560e-01,1.298369094246223064e-02
1.259972261560983742e-01,-2.233500823015670544e-01,-1.359032184432073520e-01,8.558232030821244507e-01,-2.271407169661660841e-01,3.341047938600759659e-01,-1.071065059667328234e-01,-4.402817342672142864e-01,3.113909789620271651e-01,-2.893127770084268358e-01
1.822286295105411957e-01,4.463293654641332237e-02,1.568958163633916714e-01,9.212446196048089397e-02,2.130542327451674933e-01,-2.863258497524789892e-01,5.846144338415513314e-02,1.097703657311584063e-01,-8.902226714532450458e-02,-1.402908100173255457e-01
-1.041180075476851735e-01,-4.127329543234828924e-01,-4.612898353646908145e-01,-5.002113561660603835e-01,3.257700887215165264e-01,5.025107804107521448e-01,3.599270740220731346e-01,-1.864309653336597428e-02,1.363526390790270049e-01,2.514051024621440367e-01
-1.710425440092207955e-02,3.117437004239146936e-01,2.447360792738650578e-02,1.155243327862535974e-02,2.866949376689955503e-02,-1.065194585707147645e-01,-8.545673251706494000e-02,-3.198064924895715477e-01,-3.168392819550938655e-02,1.602461758930168179e-01
-5.333500985708909958e-01,-1.808885517166860524e-01,6.038743462785662458e-02,3.128443426407589989e-01,1.767324652967179610e-01,3.694327395171322914e-01,-4.175153834246468909e-01,6.662364349316618473e-02,-1.374407693315458923e-01,-1.580342311419992984e-01
8.219744862210416614e-02,-6.850433236461198061e-02,1.581192571848871742e-01,2.525346884038849882e-01,-1.156594480050261442e-01,1.282012791473944313e-01,-1.982022913871320235e-01,3.059245951122965129e-02,-1.635990542830773886e-01,-2.532336318957643106e-01
4.670624556185176864e-03,2.937863060734601309e-02,5.182079558185635759e-02,-1.090504047915274860e-01,-6.475211475931161309e-02,2.243107712378148710e-01,2.775277286377088315e-02,-6.838768600321670776e-02,8.732046329292979248e-02,-1.259963311001933151e-01
2.703217656303701366e-01,-1.258931236676225640e-01,3.704895125328095951e-01,-3.496569420830381719e-02,-1.253034184462806233e-02,1.438297637961316426e-02,1.576094889630527129e-01,3.078605633339115844e-03,-8.389680021028415174e-03,-2.840938508194958412e-01
-1.410578574257884688e-01,2.084940653815578471e-01,5.668356186766214666e-01,-2.931270126712307023e-01,-5.929223044114348973e-01,2.389079042876811332e-02,-7.264734010907378248e-02,1.670136738420812880e-02,1.401643663037494825e-01,-4.611149705263313525e-02
2.358105896633033438e-01,-3.508623158882335225e-01,1.579386193985670428e-01,1.937517432298732911e-01,-5.292610912689075242e-01,-6.430147550032318249e-02,-3.968469122870118548e-01,-2.413217905831573640e-01,5.407439873105952532e-01,-3.602315664944149252e-03
-1.882326296627042372e-01,7.388640286088830715e-03,4.173583422654255637e-01,-2.677423139044018408e-01,-2.960446218779425598e-01,-4.631140824169386466e-02,-1.170854999282212594e-01,4.617189834846429641e-01,-2.604870611842890482e-01,-3.795356948376619188e-01
-3.221291064851055097e-01,-4.854654583009240625e-03,3.852489350486942854e-01,2.690469573960167504e-01,-5.088009765284722263e-01,-2.015684435305729882e-01,-2.241248664423497738e-01,-6.663462853541354813e-02,3.267914964499619296e-02,2.859558798476875552e-01
-1.121895772313575984e-01,-5.059198565555676763e-02,1.030940698438900099e-01,2.121190455448799250e-01,-6.519595675215919539e-02,2.425249494172251608e-01,3.832833409967148497e-02,2.240733746348639865e-01,-7.023847644834003978e-02,-1.586261815119749397e-01
-6.631006602939734651e-02,-1.457375869515802058e-01,-5.405802003144863366e-02,-4.504629026283802837e-03,1.011835696469297746e-01,3.430951702813410664e-01,2.359327776137790655e-01,-9.367353121435066654e-02,3.737230646501875642e-01,-1.682819362018328144e-02
1.557567136173360345e-01,6.434075956676874042e-02,4.142132312948415204e-03,-2.672646718578952293e-02,-1.413391037870825005e-02,-1.804958516064906204e-01,-9.267889373117305096e-02,-2.946409020354995301e-02,2.595703110647225587e-01,2.091253581008964413e-01
1.642948980156112015e-01,-6.938100469332006415e-02,-1.743304967552332940e-01,-9.459210516325868359e-03,5.637749639079734504e-02,3.742295962628816031e-01,-4.969352977191851539e-02,6.166405159322865814e-02,-2.045606901832251745e-01,-1.105851483276104330e-01
6.939034398509613677e-02,2.414539536749699122e-02,-1.206026220527640740e-02,1.098698814857297229e-01,3.609524285139559946e-02,-1.608683905032336214e-02,1.878626092132215375e-01,1.401130407873337480e-01,2.881353346115257674e-02,2.770711016330015819e-01
1.181707286520412431e-01,5.559180452156289309e-01,-8.443177297421297633e-02,-6.758949279578554958e-02,1.857520287139161064e-02,9.636494130680957337e-02,-8.180169359573753740e-02,-9.761419985729115345e-02,-2.747787781938416662e-01,1.772219312295920945e-01
1.336305809961238489e-01,-1.552553192482753752e-01,6.450661148172852355e-02,-2.454178810148691936e-01,3.402676530716408632e-01,-5.192589757819370266e-01,-2.837861360756951390e-01,-8.943659945302609438e-02,-1.779181470249880936e-01,2.503373475840313736e-02
-2.321930797353080611e-01,-1.953897237116229979e-01,-2.695016734648276319e-02,1.957660449363705646e-01,-4.152787981277870910e-02,1.375532497528129394e-01,-2.558597944348937892e-02,7.828618103417703256e-02,-1.321961193071005958e-01,4.672599148452321605e-01
-2.530259333986633608e-01,2.556814946968362645e-01,6.828478792835844524e-02,2.916853415619941048e-01,4.385210663794132935e-01,-1.641076453226483489e-01,-4.254543576837478969e-01,7.103420603259145150e-01,-5.453345718741815507e-01,-2.117865262792593961e-01
-2.142881536727428704e-01,-1.422571675946214809e-01,-2.165035648564297421e-01,1.061592433025389248e-01,6.976212674172954653e-02,1.769552239749431211e-01,-2.309733855202998898e-01,1.568153903865833754e-01,-1.216732959167983186e-01,3.022262904330589861e-01
1.536009465818836961e-01,-1.729346818750821246e-01,8.376534051523167046e-02,5.237890047858378972e-03,7.960463647495741313e-01,-6.920685202802173697e-01,2.206876674549401174e-01,-1.421633846495349018e-01,3.382246386044506642e-02,6.426198079487742687e-01
-1.634179044603480402e-01,4.439239101630832462e-01,-4.163919123972725789e-02,2.328531118178471804e-01,-6.798905675213481881e-02,7.265671358394364121e-02,-2.398375087355717264e-02,-4.062164276682602160e-01,3.091898072365104402e-02,-2.608176933158595223e-01
8.736882821464588000e-02,-2.846287035599632045e-02,1.403091965583112555e-01,8.396065843064795531e-02,-2.280947626057059155e-02,-1.508992000524863319e-01,-6.579785794979610240e-03,-1.781365424466978264e-01,-1.013388322665067370e-01,3.519076510918648926e-01
1.369990575188114179e-01,-6.713262151746129947e-02,-7.582397773630542015e-02,-1.956956179529883433e-01,-2.995270122930020294e-03,5.801857368357479609e-03,1.154035740643213070e-01,3.719171288311204360e-02,6.319156296812808438e-02,1.570952651989809545e-01
1.406830568122645619e-01,3.679173998048098498e-02,3.743020500689516611e-02,-8.784925902252258001e-02,3.782877500849869679e-02,-2.021555127177289968e-01,5.292776362350092717e-02,1.400455791192121713e-01,-7.093031977201680327e-02,3.581193685835642321e-02
-1.491316235555559255e-01,5.985737287245947169e-02,-1.511353737886430293e-01,-1.797608371301338270e-01,-1.866063906329236757e-02,1.631091270998186182e-01,8.139086782499660444e-02,9.234812721517973721e-02,-1.317665122532217167e-02,1.132242684002663646e-01
5.280442385373396164e-01,-1.460071977382400021e-01,-3.014753286792332676e-01,-3.884494811061092179e-01,-1.263301382165864239e-01,1.264937861302053990e-01,1.241582892915353391e-02,-3.435336404950096734e-01,1.019600683279660164e-01,2.426964248867932994e-01
2.839403459020112819e-01,-3.427462746603573973e-01,6.139543857487241851e-01,2.098330546972523303e-01,-2.244222993526571452e-01,3.163392799950802137e-01,-3.256307867914189358e-01,7.936769518922347222e-02,-1.144120543020737957e-01,-6.997021986037185726e-02
1.310688115685032795e-01,3.676560983465645971e-01,5.735391507894276042e-02,-5.246877504334040987e-02,3.817391010825793574e-02,1.663168661182165831e-01,-2.806215422154873657e-02,-4.440965495294285463e-03,-3.496225279546002346e-02,-3.831928224453024379e-03
1.476057988247075348e-01,1.755934564640559137e-01,-3.423043070397031873e-02,-2.364444091252772828e-01,-2.170820985799062075e-01,9.854280011257671168e-02,4.182984587853776776e-02,2.627199470846754981e-01,1.826327728654263960e-01,-3.504228549398218373e-01
7.716370804964835239e-02,-5.556163088796874927e-01,-1.668525241992571961e-01,-3.600258992097667143e-02,6.980317018358862813e-02,-9.040110441272435071e-02,-4.797164894612104269e-01,2.477599147654499772e-03,3.992889473598681405e-01,4.119573043317005800e-01
